IntID,ExtID,Type,Longitude,Latitude,uuid,cluster
24773,55690,B,32.30804,-28.18173,e6a4c05f-17be-e611-80c5-000c29a48f8e,4663
24775,55692,B,32.31073,-28.18021,e8a4c05f-17be-e611-80c5-000c29a48f8e,2123
24776,55693,B,32.31167,-28.18037,e9a4c05f-17be-e611-80c5-000c29a48f8e,2123
24777,55694,B,32.31196,-28.18102,eaa4c05f-17be-e611-80c5-000c29a48f8e,2122
24778,55695,B,32.31278,-28.18159,eba4c05f-17be-e611-80c5-000c29a48f8e,2121
24779,55696,B,32.31334,-28.1815,eca4c05f-17be-e611-80c5-000c29a48f8e,2121
24781,55705,B,32.31969,-28.16908,eea4c05f-17be-e611-80c5-000c29a48f8e,2090
24782,55707,B,32.31881,-28.16951,efa4c05f-17be-e611-80c5-000c29a48f8e,2089
24784,55710,B,32.31609,-28.16654,f1a4c05f-17be-e611-80c5-000c29a48f8e,2131
24785,55711,B,32.31505,-28.16635,f2a4c05f-17be-e611-80c5-000c29a48f8e,2189
24786,55712,B,32.31336,-28.16602,f3a4c05f-17be-e611-80c5-000c29a48f8e,2189
24787,55713,B,32.31496,-28.16435,f4a4c05f-17be-e611-80c5-000c29a48f8e,2189
24788,55755,B,32.31557,-28.16326,f5a4c05f-17be-e611-80c5-000c29a48f8e,2190
24789,55756,B,32.3161,-28.163,f6a4c05f-17be-e611-80c5-000c29a48f8e,2190
24792,55761,B,32.31765,-28.16205,f9a4c05f-17be-e611-80c5-000c29a48f8e,2188
24797,55768,B,32.31608,-28.16442,fea4c05f-17be-e611-80c5-000c29a48f8e,2188
24798,55769,B,32.31733,-28.1649,ffa4c05f-17be-e611-80c5-000c29a48f8e,2188
24799,55770,B,32.31742,-28.16554,00a5c05f-17be-e611-80c5-000c29a48f8e,2131
24800,55771,B,32.31902,-28.1655,01a5c05f-17be-e611-80c5-000c29a48f8e,2091
24802,55773,B,32.32352,-28.16841,03a5c05f-17be-e611-80c5-000c29a48f8e,2092
24804,55775,B,32.32064,-28.16588,05a5c05f-17be-e611-80c5-000c29a48f8e,2091
24805,55776,B,32.32061,-28.16682,06a5c05f-17be-e611-80c5-000c29a48f8e,2091
24806,55777,B,32.32052,-28.16358,07a5c05f-17be-e611-80c5-000c29a48f8e,2132
24809,55780,B,32.32001,-28.16255,0aa5c05f-17be-e611-80c5-000c29a48f8e,2132
24812,55783,B,32.32546,-28.1722,0da5c05f-17be-e611-80c5-000c29a48f8e,2104
24815,55786,B,32.31691,-28.17355,10a5c05f-17be-e611-80c5-000c29a48f8e,2088
24816,55787,B,32.31734,-28.17384,11a5c05f-17be-e611-80c5-000c29a48f8e,2088
24817,55788,B,32.31597,-28.17356,12a5c05f-17be-e611-80c5-000c29a48f8e,2087
24818,55790,B,32.33366,-28.16573,13a5c05f-17be-e611-80c5-000c29a48f8e,2186
24819,55791,B,32.33249,-28.16482,14a5c05f-17be-e611-80c5-000c29a48f8e,2185
24820,55792,B,32.33289,-28.16431,15a5c05f-17be-e611-80c5-000c29a48f8e,2185
24821,55793,B,32.33245,-28.16391,16a5c05f-17be-e611-80c5-000c29a48f8e,2184
24822,55794,B,32.33163,-28.16574,17a5c05f-17be-e611-80c5-000c29a48f8e,2186
24824,55798,B,32.20127,-28.13236,19a5c05f-17be-e611-80c5-000c29a48f8e,4369
24825,55799,B,32.32657,-28.16576,1aa5c05f-17be-e611-80c5-000c29a48f8e,2101
24827,55801,B,32.19576,-28.14514,1ca5c05f-17be-e611-80c5-000c29a48f8e,4370
24828,55802,B,32.19693,-28.14589,1da5c05f-17be-e611-80c5-000c29a48f8e,4370
24830,55806,B,32.20957,-28.13922,1fa5c05f-17be-e611-80c5-000c29a48f8e,4368
24831,55807,B,32.20867,-28.14155,20a5c05f-17be-e611-80c5-000c29a48f8e,4368
24832,55809,B,32.20633,-28.14032,21a5c05f-17be-e611-80c5-000c29a48f8e,4368
24836,55814,B,32.23204,-28.14438,25a5c05f-17be-e611-80c5-000c29a48f8e,4361
24837,55815,B,32.23357,-28.14296,26a5c05f-17be-e611-80c5-000c29a48f8e,4361
24838,55816,B,32.23163,-28.1416,27a5c05f-17be-e611-80c5-000c29a48f8e,4360
24840,55818,B,32.23256,-28.13925,29a5c05f-17be-e611-80c5-000c29a48f8e,4360
24843,55821,B,32.24019,-28.13301,2ca5c05f-17be-e611-80c5-000c29a48f8e,4358
24844,55822,B,32.24674,-28.13598,2da5c05f-17be-e611-80c5-000c29a48f8e,4355
24845,55823,B,32.24482,-28.13725,2ea5c05f-17be-e611-80c5-000c29a48f8e,4356
24846,55824,B,32.24776,-28.1361,2fa5c05f-17be-e611-80c5-000c29a48f8e,4355
24849,55827,B,32.2241,-28.15082,32a5c05f-17be-e611-80c5-000c29a48f8e,4364
24850,55828,B,32.24932,-28.14621,33a5c05f-17be-e611-80c5-000c29a48f8e,4352
24851,55829,B,32.24915,-28.1455,34a5c05f-17be-e611-80c5-000c29a48f8e,4352
24852,55830,B,32.24907,-28.14501,35a5c05f-17be-e611-80c5-000c29a48f8e,4353
24853,55832,B,32.24819,-28.14522,36a5c05f-17be-e611-80c5-000c29a48f8e,4352
24856,55835,B,32.32059,-28.15854,39a5c05f-17be-e611-80c5-000c29a48f8e,2136
24857,55836,B,32.31943,-28.15834,3aa5c05f-17be-e611-80c5-000c29a48f8e,2136
24858,55838,B,32.31886,-28.15676,3ba5c05f-17be-e611-80c5-000c29a48f8e,2136
24859,55839,B,32.31737,-28.15728,3ca5c05f-17be-e611-80c5-000c29a48f8e,2136
24860,55840,B,32.31732,-28.15798,3da5c05f-17be-e611-80c5-000c29a48f8e,2137
24861,55843,B,32.31557,-28.15896,3ea5c05f-17be-e611-80c5-000c29a48f8e,2192
24863,55850,B,32.31366,-28.1604,40a5c05f-17be-e611-80c5-000c29a48f8e,2191
24866,55858,B,32.31271,-28.1603,43a5c05f-17be-e611-80c5-000c29a48f8e,2192
24867,55859,B,32.31264,-28.15997,44a5c05f-17be-e611-80c5-000c29a48f8e,2192
24868,55860,B,32.31212,-28.16006,45a5c05f-17be-e611-80c5-000c29a48f8e,2192
24870,55862,B,32.31327,-28.16181,47a5c05f-17be-e611-80c5-000c29a48f8e,2151
24871,55864,B,32.31063,-28.16095,48a5c05f-17be-e611-80c5-000c29a48f8e,2149
24872,55865,B,32.31078,-28.16027,49a5c05f-17be-e611-80c5-000c29a48f8e,2149
24873,55866,B,32.31013,-28.15982,4aa5c05f-17be-e611-80c5-000c29a48f8e,2149
24875,55868,B,32.31039,-28.15868,4ca5c05f-17be-e611-80c5-000c29a48f8e,2148
24876,55869,B,32.31044,-28.15794,4da5c05f-17be-e611-80c5-000c29a48f8e,2148
24877,55872,B,32.30994,-28.16158,4ea5c05f-17be-e611-80c5-000c29a48f8e,2150
24878,55873,B,32.30977,-28.16278,4fa5c05f-17be-e611-80c5-000c29a48f8e,2150
24880,55875,B,32.3118,-28.1553,51a5c05f-17be-e611-80c5-000c29a48f8e,2145
24881,55876,B,32.31097,-28.15506,52a5c05f-17be-e611-80c5-000c29a48f8e,2168
24883,55880,B,32.31395,-28.15499,54a5c05f-17be-e611-80c5-000c29a48f8e,2144
24885,55882,B,32.31309,-28.15576,56a5c05f-17be-e611-80c5-000c29a48f8e,2145
24888,55886,B,32.31376,-28.15687,59a5c05f-17be-e611-80c5-000c29a48f8e,2146
24889,55888,B,32.31288,-28.15717,5aa5c05f-17be-e611-80c5-000c29a48f8e,2146
24891,55890,B,32.31458,-28.1562,5ca5c05f-17be-e611-80c5-000c29a48f8e,2144
24893,55893,B,32.31645,-28.15619,5ea5c05f-17be-e611-80c5-000c29a48f8e,2138
24894,55894,B,32.31659,-28.15513,5fa5c05f-17be-e611-80c5-000c29a48f8e,2139
24895,55895,B,32.3163,-28.15468,60a5c05f-17be-e611-80c5-000c29a48f8e,2139
24896,55896,B,32.31593,-28.15505,61a5c05f-17be-e611-80c5-000c29a48f8e,2139
24898,55901,B,32.31502,-28.15346,63a5c05f-17be-e611-80c5-000c29a48f8e,2142
24899,55902,B,32.31452,-28.15386,64a5c05f-17be-e611-80c5-000c29a48f8e,2143
24901,55904,B,32.31721,-28.15282,66a5c05f-17be-e611-80c5-000c29a48f8e,2141
24903,55906,B,32.31603,-28.1542,68a5c05f-17be-e611-80c5-000c29a48f8e,2139
24905,55910,B,32.2995,-28.16911,6aa5c05f-17be-e611-80c5-000c29a48f8e,2075
24906,55911,B,32.29986,-28.16836,6ba5c05f-17be-e611-80c5-000c29a48f8e,2076
24907,55912,B,32.3013,-28.16861,6ca5c05f-17be-e611-80c5-000c29a48f8e,2078
24908,55913,B,32.30066,-28.16898,6da5c05f-17be-e611-80c5-000c29a48f8e,2076
24909,55914,B,32.30042,-28.17069,6ea5c05f-17be-e611-80c5-000c29a48f8e,2077
24910,55915,B,32.29991,-28.17072,6fa5c05f-17be-e611-80c5-000c29a48f8e,2075
24911,55916,B,32.29998,-28.1705,70a5c05f-17be-e611-80c5-000c29a48f8e,2075
24912,55917,B,32.29421,-28.1682,71a5c05f-17be-e611-80c5-000c29a48f8e,2072
24913,55918,B,32.29453,-28.16832,72a5c05f-17be-e611-80c5-000c29a48f8e,2072
24914,55919,B,32.29464,-28.16745,73a5c05f-17be-e611-80c5-000c29a48f8e,2069
24916,55922,B,32.29536,-28.16718,75a5c05f-17be-e611-80c5-000c29a48f8e,2070
24917,55923,B,32.29543,-28.16627,76a5c05f-17be-e611-80c5-000c29a48f8e,2071
24918,55924,B,32.29506,-28.16625,77a5c05f-17be-e611-80c5-000c29a48f8e,2069
24920,55926,B,32.29578,-28.16551,79a5c05f-17be-e611-80c5-000c29a48f8e,2071
24921,55927,B,32.2955,-28.1649,7aa5c05f-17be-e611-80c5-000c29a48f8e,2071
24923,55929,B,32.29601,-28.16374,7ca5c05f-17be-e611-80c5-000c29a48f8e,2199
24924,55930,B,32.29753,-28.1674,7da5c05f-17be-e611-80c5-000c29a48f8e,2198
24925,55932,B,32.29888,-28.15941,7ea5c05f-17be-e611-80c5-000c29a48f8e,2200
24926,55933,B,32.29912,-28.15869,7fa5c05f-17be-e611-80c5-000c29a48f8e,2201
24927,55934,B,32.29979,-28.15844,80a5c05f-17be-e611-80c5-000c29a48f8e,2201
24929,55936,B,32.29997,-28.16019,82a5c05f-17be-e611-80c5-000c29a48f8e,2200
24930,56228,B,32.316891,-28.204226,83a5c05f-17be-e611-80c5-000c29a48f8e,4612
24932,56287,B,32.19698,-28.14476,85a5c05f-17be-e611-80c5-000c29a48f8e,4370
24933,56667,B,32.15059,-28.27045,86a5c05f-17be-e611-80c5-000c29a48f8e,2454
24935,56669,B,32.15142,-28.29079,88a5c05f-17be-e611-80c5-000c29a48f8e,2447
24939,56674,B,32.23776672,-28.22169897,8ca5c05f-17be-e611-80c5-000c29a48f8e,4840
24941,56676,B,32.27269,-28.17444,8ea5c05f-17be-e611-80c5-000c29a48f8e,4728
24942,56677,B,32.26903,-28.17342,8fa5c05f-17be-e611-80c5-000c29a48f8e,4424
24943,56678,B,32.27998,-28.1687,90a5c05f-17be-e611-80c5-000c29a48f8e,2211
24945,56680,B,32.29841,-28.17777,92a5c05f-17be-e611-80c5-000c29a48f8e,4668
24946,56681,B,32.29894,-28.17918,93a5c05f-17be-e611-80c5-000c29a48f8e,4665
24947,56682,B,32.30011,-28.17827,94a5c05f-17be-e611-80c5-000c29a48f8e,4665
24948,56683,B,32.29996,-28.1774,95a5c05f-17be-e611-80c5-000c29a48f8e,4667
24949,56684,B,32.29987,-28.17676,96a5c05f-17be-e611-80c5-000c29a48f8e,4667
24950,56685,B,32.29945,-28.17715,97a5c05f-17be-e611-80c5-000c29a48f8e,4668
24954,56689,B,32.29599,-28.19134,9ba5c05f-17be-e611-80c5-000c29a48f8e,4573
24956,56691,B,32.29782,-28.19512,9da5c05f-17be-e611-80c5-000c29a48f8e,4543
24960,56695,B,32.30177,-28.2048,a1a5c05f-17be-e611-80c5-000c29a48f8e,4721
24961,56696,B,32.32378,-28.21646,a2a5c05f-17be-e611-80c5-000c29a48f8e,4894
24964,56699,B,32.3076,-28.19061,a5a5c05f-17be-e611-80c5-000c29a48f8e,4595
24966,56701,B,32.3043,-28.19111,a7a5c05f-17be-e611-80c5-000c29a48f8e,4594
24968,56703,B,32.31397,-28.19403,a9a5c05f-17be-e611-80c5-000c29a48f8e,4601
24969,56704,B,32.32234,-28.19213,aaa5c05f-17be-e611-80c5-000c29a48f8e,4645
24970,56705,B,32.32446,-28.18682,aba5c05f-17be-e611-80c5-000c29a48f8e,2114
24971,56706,B,32.32679,-28.17979,aca5c05f-17be-e611-80c5-000c29a48f8e,2107
24972,56707,B,32.32571,-28.18049,ada5c05f-17be-e611-80c5-000c29a48f8e,2112
24973,56708,B,32.32603,-28.18106,aea5c05f-17be-e611-80c5-000c29a48f8e,2110
24975,56710,B,32.31887,-28.18479,b0a5c05f-17be-e611-80c5-000c29a48f8e,2117
24976,56711,B,32.31057,-28.17636,b1a5c05f-17be-e611-80c5-000c29a48f8e,2125
24978,56713,B,32.31457,-28.18168,b3a5c05f-17be-e611-80c5-000c29a48f8e,2121
24979,56714,B,32.3105,-28.18542,b4a5c05f-17be-e611-80c5-000c29a48f8e,4650
24980,56715,B,32.30532,-28.17934,b5a5c05f-17be-e611-80c5-000c29a48f8e,4661
24982,56717,B,32.32627,-28.17718,b7a5c05f-17be-e611-80c5-000c29a48f8e,2107
24983,56718,B,32.31566,-28.17307,b8a5c05f-17be-e611-80c5-000c29a48f8e,2087
24986,56721,B,32.3228,-28.16842,bba5c05f-17be-e611-80c5-000c29a48f8e,2092
24988,56723,B,32.3328,-28.1633,bda5c05f-17be-e611-80c5-000c29a48f8e,2184
24989,56724,B,32.32802,-28.16205,bea5c05f-17be-e611-80c5-000c29a48f8e,2098
24990,56725,B,32.3249,-28.16386,bfa5c05f-17be-e611-80c5-000c29a48f8e,2094
24991,56726,B,32.32573,-28.15278,c0a5c05f-17be-e611-80c5-000c29a48f8e,2180
24992,56727,B,32.32682,-28.15175,c1a5c05f-17be-e611-80c5-000c29a48f8e,2180
24993,56728,B,32.32752,-28.15182,c2a5c05f-17be-e611-80c5-000c29a48f8e,2181
24994,56729,B,32.32299,-28.14738,c3a5c05f-17be-e611-80c5-000c29a48f8e,4960
24995,56730,B,32.31965,-28.1479,c4a5c05f-17be-e611-80c5-000c29a48f8e,2192
24996,56731,B,32.32321,-28.15548,c5a5c05f-17be-e611-80c5-000c29a48f8e,2135
24997,56732,B,32.3194,-28.15284,c6a5c05f-17be-e611-80c5-000c29a48f8e,2173
24998,56733,B,32.31683,-28.15265,c7a5c05f-17be-e611-80c5-000c29a48f8e,2141
24999,56734,B,32.31429,-28.16033,c8a5c05f-17be-e611-80c5-000c29a48f8e,2191
25000,56735,B,32.31237,-28.16179,c9a5c05f-17be-e611-80c5-000c29a48f8e,2150
25003,56738,B,32.2124796,-28.25523855,cca5c05f-17be-e611-80c5-000c29a48f8e,2355
25004,56739,B,32.22157644,-28.25695215,cda5c05f-17be-e611-80c5-000c29a48f8e,2356
25005,56740,B,32.23473192,-28.24546635,cea5c05f-17be-e611-80c5-000c29a48f8e,4844
25008,56743,B,32.21428284,-28.26498213,d1a5c05f-17be-e611-80c5-000c29a48f8e,2352
25009,56744,B,32.21985996,-28.26903996,d2a5c05f-17be-e611-80c5-000c29a48f8e,2349
25010,56745,B,32.21976996,-28.26968004,d3a5c05f-17be-e611-80c5-000c29a48f8e,2348
25012,56750,B,32.20231212,-28.27807263,d5a5c05f-17be-e611-80c5-000c29a48f8e,1952
25013,56751,B,32.20805844,-28.26674262,d6a5c05f-17be-e611-80c5-000c29a48f8e,1947
25015,56753,B,32.19948108,-28.26237537,d8a5c05f-17be-e611-80c5-000c29a48f8e,2359
25016,56754,B,32.20342164,-28.27460601,d9a5c05f-17be-e611-80c5-000c29a48f8e,1949
25017,56755,B,32.17996,-28.28918,daa5c05f-17be-e611-80c5-000c29a48f8e,2380
25018,56756,B,32.18227,-28.2943,dba5c05f-17be-e611-80c5-000c29a48f8e,2382
25019,56757,B,32.19664,-28.14204,dca5c05f-17be-e611-80c5-000c29a48f8e,4369
25021,56759,B,32.21602,-28.32438,dea5c05f-17be-e611-80c5-000c29a48f8e,1623
25022,56760,B,32.21763,-28.3128,dfa5c05f-17be-e611-80c5-000c29a48f8e,3423
25023,56761,B,32.22174,-28.30919,e0a5c05f-17be-e611-80c5-000c29a48f8e,1646
25025,56763,B,32.22286,-28.30566,e2a5c05f-17be-e611-80c5-000c29a48f8e,1647
25031,56810,B,32.20183,-28.13974,e8a5c05f-17be-e611-80c5-000c29a48f8e,4368
25033,56828,B,32.28649,-28.23897,eaa5c05f-17be-e611-80c5-000c29a48f8e,1878
25034,56829,B,32.33081,-28.18185,eba5c05f-17be-e611-80c5-000c29a48f8e,2114
25035,56830,B,32.31109,-28.16729,eca5c05f-17be-e611-80c5-000c29a48f8e,2084
25036,56831,B,32.30586,-28.16204,eda5c05f-17be-e611-80c5-000c29a48f8e,2155
25037,56832,B,32.29925,-28.16951,eea5c05f-17be-e611-80c5-000c29a48f8e,2075
25038,56833,B,32.28841,-28.17438,efa5c05f-17be-e611-80c5-000c29a48f8e,4678
25039,56834,B,32.29421,-28.18924,f0a5c05f-17be-e611-80c5-000c29a48f8e,4570
25040,56835,B,32.3014,-28.18466,f1a5c05f-17be-e611-80c5-000c29a48f8e,4656
25041,56836,B,32.29907,-28.19877,f2a5c05f-17be-e611-80c5-000c29a48f8e,4579
25043,56838,B,32.19635628,-28.21870314,f4a5c05f-17be-e611-80c5-000c29a48f8e,4331
25045,56840,B,32.22314676,-28.2164094,f6a5c05f-17be-e611-80c5-000c29a48f8e,2317
25047,56842,B,32.24104308,-28.19907162,f8a5c05f-17be-e611-80c5-000c29a48f8e,4445
25048,56843,B,32.23736784,-28.24165899,f9a5c05f-17be-e611-80c5-000c29a48f8e,4842
25049,56844,B,32.22844632,-28.2538422,faa5c05f-17be-e611-80c5-000c29a48f8e,2328
25050,56845,B,32.20740612,-28.24223877,fba5c05f-17be-e611-80c5-000c29a48f8e,4295
25051,56866,B,32.2816,-28.177927,fca5c05f-17be-e611-80c5-000c29a48f8e,2218
25052,56867,B,32.22984024,-28.25241975,fda5c05f-17be-e611-80c5-000c29a48f8e,2327
25060,56896,B,32.2301376,-28.23356997,05a6c05f-17be-e611-80c5-000c29a48f8e,2320
25064,56903,B,32.264539,-28.216555,09a6c05f-17be-e611-80c5-000c29a48f8e,4505
25073,56964,B,32.16073932,-28.2263157,12a6c05f-17be-e611-80c5-000c29a48f8e,2703
25074,56969,B,32.320871,-28.209135,13a6c05f-17be-e611-80c5-000c29a48f8e,4633
25076,56975,B,32.152166,-28.279901,15a6c05f-17be-e611-80c5-000c29a48f8e,2440
25081,56984,B,32.23308132,-28.23052356,1aa6c05f-17be-e611-80c5-000c29a48f8e,2319
25084,59449,B,32.14472,-28.05284,1da6c05f-17be-e611-80c5-000c29a48f8e,4819
25086,59451,B,32.14635,-28.05281,1fa6c05f-17be-e611-80c5-000c29a48f8e,4819
25087,59452,B,32.14707,-28.05297,20a6c05f-17be-e611-80c5-000c29a48f8e,4818
25088,59453,B,32.14683,-28.0536,21a6c05f-17be-e611-80c5-000c29a48f8e,4819
25090,59456,B,32.17091,-28.11064,23a6c05f-17be-e611-80c5-000c29a48f8e,4741
25100,59467,B,32.16359,-28.08999,2da6c05f-17be-e611-80c5-000c29a48f8e,4792
25101,59468,B,32.15593,-28.09148,2ea6c05f-17be-e611-80c5-000c29a48f8e,4829
25102,59469,B,32.15558,-28.09042,2fa6c05f-17be-e611-80c5-000c29a48f8e,4829
25103,59470,B,32.15606,-28.09061,30a6c05f-17be-e611-80c5-000c29a48f8e,4829
25104,59471,B,32.15606,-28.08936,31a6c05f-17be-e611-80c5-000c29a48f8e,4828
25105,59472,B,32.15471,-28.08903,32a6c05f-17be-e611-80c5-000c29a48f8e,4828
25106,59474,B,32.15252,-28.08726,33a6c05f-17be-e611-80c5-000c29a48f8e,4828
25108,59476,B,32.15183,-28.08382,35a6c05f-17be-e611-80c5-000c29a48f8e,4827
25109,59477,B,32.15062,-28.08343,36a6c05f-17be-e611-80c5-000c29a48f8e,4827
25110,59478,B,32.15909,-28.08374,37a6c05f-17be-e611-80c5-000c29a48f8e,4797
25112,59480,B,32.15832,-28.07755,39a6c05f-17be-e611-80c5-000c29a48f8e,4795
25113,59481,B,32.15932986,-28.07984166,3aa6c05f-17be-e611-80c5-000c29a48f8e,4796
25114,59482,B,32.15329,-28.07379,3ba6c05f-17be-e611-80c5-000c29a48f8e,4799
25115,59483,B,32.1471,-28.07255,3ca6c05f-17be-e611-80c5-000c29a48f8e,4825
25119,59488,B,32.14823,-28.06677,40a6c05f-17be-e611-80c5-000c29a48f8e,4822
25120,60163,B,32.14903,-28.26173,41a6c05f-17be-e611-80c5-000c29a48f8e,4885
25123,60167,B,32.14887,-28.26227,44a6c05f-17be-e611-80c5-000c29a48f8e,4884
25124,60168,B,32.14712,-28.2655,45a6c05f-17be-e611-80c5-000c29a48f8e,2457
25125,60170,B,32.14773,-28.26536,46a6c05f-17be-e611-80c5-000c29a48f8e,2457
25127,60173,B,32.14924,-28.26787,48a6c05f-17be-e611-80c5-000c29a48f8e,2456
25128,60174,B,32.15093,-28.26824,49a6c05f-17be-e611-80c5-000c29a48f8e,2456
25129,60175,B,32.151436,-28.267902,4aa6c05f-17be-e611-80c5-000c29a48f8e,2456
25130,60176,B,32.14939,-28.26722,4ba6c05f-17be-e611-80c5-000c29a48f8e,2456
25133,60180,B,32.1534,-28.26558,4ea6c05f-17be-e611-80c5-000c29a48f8e,4884
25134,60181,B,32.1551,-28.26324,4fa6c05f-17be-e611-80c5-000c29a48f8e,4884
25135,60182,B,32.15615,-28.26402,50a6c05f-17be-e611-80c5-000c29a48f8e,2368
25136,60183,B,32.15661,-28.26185,51a6c05f-17be-e611-80c5-000c29a48f8e,2367
25139,60186,B,32.15588,-28.26247,54a6c05f-17be-e611-80c5-000c29a48f8e,4884
25140,60190,B,32.15327,-28.26766,55a6c05f-17be-e611-80c5-000c29a48f8e,4884
25143,60193,B,32.15534,-28.26917,58a6c05f-17be-e611-80c5-000c29a48f8e,4883
25144,60194,B,32.15611,-28.26967,59a6c05f-17be-e611-80c5-000c29a48f8e,4883
25145,60195,B,32.15711,-28.26992,5aa6c05f-17be-e611-80c5-000c29a48f8e,2369
25146,60196,B,32.15771,-28.26987,5ba6c05f-17be-e611-80c5-000c29a48f8e,2369
25152,60203,B,32.16764,-28.27568,61a6c05f-17be-e611-80c5-000c29a48f8e,2376
25153,60204,B,32.16907,-28.27725,62a6c05f-17be-e611-80c5-000c29a48f8e,2376
25154,60205,B,32.16902,-28.27605,63a6c05f-17be-e611-80c5-000c29a48f8e,2376
25155,60206,B,32.16975,-28.27576,64a6c05f-17be-e611-80c5-000c29a48f8e,2374
25158,60209,B,32.17377,-28.27548,67a6c05f-17be-e611-80c5-000c29a48f8e,2375
25160,60211,B,32.17367,-28.2745,69a6c05f-17be-e611-80c5-000c29a48f8e,2374
25161,60212,B,32.17294,-28.27345,6aa6c05f-17be-e611-80c5-000c29a48f8e,2374
25162,60213,B,32.17259,-28.27351,6ba6c05f-17be-e611-80c5-000c29a48f8e,2374
25163,60215,B,32.1714,-28.27329,6ca6c05f-17be-e611-80c5-000c29a48f8e,2374
25166,60219,B,32.16974,-28.27245,6fa6c05f-17be-e611-80c5-000c29a48f8e,2373
25167,60220,B,32.17074,-28.27114,70a6c05f-17be-e611-80c5-000c29a48f8e,2373
25170,60224,B,32.16272,-28.27969,73a6c05f-17be-e611-80c5-000c29a48f8e,4882
25173,60227,B,32.15985,-28.28059,76a6c05f-17be-e611-80c5-000c29a48f8e,4882
25183,60239,B,32.17167,-28.28241,80a6c05f-17be-e611-80c5-000c29a48f8e,2378
25186,60242,B,32.16818,-28.28018,83a6c05f-17be-e611-80c5-000c29a48f8e,2377
25188,60244,B,32.17003,-28.27977,85a6c05f-17be-e611-80c5-000c29a48f8e,2377
25189,60245,B,32.16954,-28.27962,86a6c05f-17be-e611-80c5-000c29a48f8e,2377
25190,60247,B,32.168876,-28.270482,87a6c05f-17be-e611-80c5-000c29a48f8e,4879
25191,60250,B,32.16863,-28.26867,88a6c05f-17be-e611-80c5-000c29a48f8e,2372
25194,60253,B,32.18643,-28.23189003,8ba6c05f-17be-e611-80c5-000c29a48f8e,4287
25196,60257,B,32.18723172,-28.2335229,8da6c05f-17be-e611-80c5-000c29a48f8e,4287
25198,60259,B,32.18949756,-28.22803218,8fa6c05f-17be-e611-80c5-000c29a48f8e,4286
25199,60263,B,32.18494788,-28.22695263,90a6c05f-17be-e611-80c5-000c29a48f8e,4286
25200,60265,B,32.17369248,-28.23154668,91a6c05f-17be-e611-80c5-000c29a48f8e,4301
25201,60266,B,32.1712272,-28.23186267,92a6c05f-17be-e611-80c5-000c29a48f8e,2709
25202,60267,B,32.16622104,-28.23201918,93a6c05f-17be-e611-80c5-000c29a48f8e,2709
25203,60269,B,32.16542544,-28.23174936,94a6c05f-17be-e611-80c5-000c29a48f8e,2708
25207,60273,B,32.15418,-28.23265,98a6c05f-17be-e611-80c5-000c29a48f8e,2702
25208,60274,B,32.15428,-28.23367,99a6c05f-17be-e611-80c5-000c29a48f8e,2704
25211,60277,B,32.15821,-28.23868,9ca6c05f-17be-e611-80c5-000c29a48f8e,2704
25212,60278,B,32.16497544,-28.23173019,9da6c05f-17be-e611-80c5-000c29a48f8e,2703
25213,60280,B,32.18735016,-28.19820996,9ea6c05f-17be-e611-80c5-000c29a48f8e,4280
25216,60283,B,32.18959548,-28.19687229,a1a6c05f-17be-e611-80c5-000c29a48f8e,4280
25217,60284,B,32.19033996,-28.19970999,a2a6c05f-17be-e611-80c5-000c29a48f8e,4281
25218,60285,B,32.19099228,-28.20436236,a3a6c05f-17be-e611-80c5-000c29a48f8e,4281
25221,60289,B,32.20044804,-28.20307239,a6a6c05f-17be-e611-80c5-000c29a48f8e,4329
25223,60291,B,32.2090578,-28.21965282,a8a6c05f-17be-e611-80c5-000c29a48f8e,1990
25225,60294,B,32.21073144,-28.2211992,aaa6c05f-17be-e611-80c5-000c29a48f8e,1989
25226,60295,B,32.21154756,-28.22039901,aba6c05f-17be-e611-80c5-000c29a48f8e,1989
25227,60298,B,32.24805,-28.17091,aca6c05f-17be-e611-80c5-000c29a48f8e,2017
25229,60301,B,32.25072,-28.16361,aea6c05f-17be-e611-80c5-000c29a48f8e,4384
25230,60302,B,32.25252,-28.16357,afa6c05f-17be-e611-80c5-000c29a48f8e,4384
25231,60304,B,32.24821,-28.1634,b0a6c05f-17be-e611-80c5-000c29a48f8e,4386
25232,60305,B,32.24801,-28.16397,b1a6c05f-17be-e611-80c5-000c29a48f8e,4386
25234,60307,B,32.28261,-28.1847,b3a6c05f-17be-e611-80c5-000c29a48f8e,4684
25235,60309,B,32.28665,-28.16817,b4a6c05f-17be-e611-80c5-000c29a48f8e,2212
25236,60310,B,32.28595,-28.16985,b5a6c05f-17be-e611-80c5-000c29a48f8e,2212
25237,60311,B,32.28555,-28.17114,b6a6c05f-17be-e611-80c5-000c29a48f8e,2212
25238,60312,B,32.27761,-28.17612,b7a6c05f-17be-e611-80c5-000c29a48f8e,4727
25240,60314,B,32.27975,-28.17761,b9a6c05f-17be-e611-80c5-000c29a48f8e,4726
25241,60315,B,32.28001,-28.17724,baa6c05f-17be-e611-80c5-000c29a48f8e,4726
25242,60316,B,32.28056,-28.17832,bba6c05f-17be-e611-80c5-000c29a48f8e,4726
25243,60317,B,32.28155,-28.17847,bca6c05f-17be-e611-80c5-000c29a48f8e,4705
