cluster,longitude,latitude
2021,32.107707,-28.323218
2022,32.110884,-28.323193
2022,32.110297,-28.32317
2022,32.109309,-28.321887
2022,32.10819782,-28.32231937
2022,32.107563,-28.321405
2022,32.109965,-28.321397
2022,32.110198,-28.321112
2022,32.10991914,-28.32039258
2022,32.110674,-28.319897
2022,32.110968,-28.319204
2023,32.112756,-28.323753
2023,32.1121302,-28.32482668
2023,32.11244,-28.324365
2023,32.112059,-28.32354
2023,32.11286,-28.322705
2023,32.112586,-28.323161
2023,32.112618,-28.323972
2023,32.112685,-28.31998
2023,32.112933,-28.321395
2023,32.112189,-28.321482
2024,32.113234,-28.319677
2024,32.11167865,-28.31951656
2024,32.113608,-28.319086
2024,32.11163202,-28.31844122
2024,32.111861,-28.318832
2024,32.112071,-28.31879
2024,32.112795,-28.317566
2024,32.112593,-28.317531
2024,32.113326,-28.316759
2024,32.112864,-28.316704
2025,32.113696,-28.322017
2025,32.124458,-28.328536
2025,32.113905,-28.320118
2025,32.124321,-28.328988
2025,32.116188,-28.320185
2025,32.116508,-28.320314
2025,32.116451,-28.319927
2025,32.114573,-28.320738
2025,32.11631,-28.319097
2025,32.115787,-28.318451
2026,32.116493,-28.318443
2026,32.114752,-28.318033
2026,32.117202,-28.318392
2026,32.115127,-28.317442
2026,32.117836,-28.316931
2026,32.116591,-28.316992
2026,32.11687,-28.316574
2026,32.11795,-28.316257
2026,32.115551,-28.316648
2026,32.114211,-28.317306
2027,32.12471366,-28.32765403
2027,32.124854,-28.329084
2027,32.12524,-28.327945
2027,32.125682,-28.326924
2027,32.126083,-28.329573
2027,32.126243,-28.329909
2027,32.126258,-28.32882
2027,32.126683,-28.330332
2027,32.126956,-28.329074
2027,32.127224,-28.33019
2028,32.127227,-28.328677
2028,32.127426,-28.328965
2028,32.127632,-28.327767
2028,32.127891,-28.329863
2028,32.12806,-28.326792
2028,32.128024,-28.326662
2028,32.129135,-28.328429
2028,32.128479,-28.326626
2028,32.128231,-28.327451
2028,32.129188,-28.328114
2029,32.129322,-28.326648
2029,32.129676,-28.326028
2029,32.129867,-28.328423
2029,32.129905,-28.3287
2029,32.129871,-28.329671
2029,32.130588,-28.330075
2029,32.131092,-28.329268
2029,32.131507,-28.325896
2029,32.130767,-28.325955
2029,32.131629,-28.327958
2030,32.13218402,-28.32880232
2030,32.132705,-28.327349
2030,32.132656,-28.328084
2030,32.133007,-28.329886
2030,32.133544,-28.325944
2030,32.133507,-28.32871
2030,32.135551,-28.325894
2030,32.135341,-28.327616
2030,32.135147,-28.32692
2030,32.135559,-28.32681
2031,32.126514,-28.32585
2031,32.128009,-28.325427
2031,32.129085,-28.323624
2031,32.128219,-28.324593
2031,32.130134,-28.325579
2031,32.129704,-28.323002
2031,32.13025257,-28.32280582
2031,32.13168,-28.32292
2031,32.131801,-28.323726
2031,32.131973,-28.324731
2032,32.1322201,-28.32290396
2032,32.13229327,-28.32332777
2032,32.132408,-28.325339
2032,32.132653,-28.324605
2032,32.13367718,-28.32427898
2032,32.135097,-28.322997
2032,32.133061,-28.324507
2032,32.134446,-28.324313
2032,32.133445,-28.32492
2032,32.135509,-28.322909
2033,32.131633,-28.322787
2033,32.132517,-28.322743
2033,32.131233,-28.321173
2033,32.133941,-28.321536
2033,32.131908,-28.320177
2033,32.131866,-28.322219
2033,32.13077735,-28.32261943
2033,32.13203,-28.321866
2033,32.130775,-28.319467
2033,32.132427,-28.321936
2034,32.132606,-28.31942
2034,32.132263,-28.319267
2034,32.133373,-28.318901
2034,32.131824,-28.31798
2034,32.134117,-28.317926
2034,32.133686,-28.31794
2034,32.13517,-28.317697
2034,32.13248,-28.317724
2034,32.134918,-28.316532
2034,32.133205,-28.317371
2035,32.1111,-28.313997
2035,32.110555,-28.313808
2035,32.111885,-28.31537
2035,32.111342,-28.312658
2035,32.111182,-28.311848
2035,32.11117,-28.311346
2035,32.111955,-28.315055
2035,32.111933,-28.312136
2035,32.1122,-28.314258
2035,32.112242,-28.315208
2036,32.112277,-28.31472
2036,32.112318,-28.313907
2036,32.112929,-28.31481
2036,32.112711,-28.315405
2036,32.113032,-28.315927
2036,32.11315453,-28.31508883
2036,32.113692,-28.316219
2036,32.114192,-28.315519
2036,32.116313,-28.314422
2036,32.116424,-28.315594
2037,32.118663,-28.316242
2037,32.117511,-28.315943
2037,32.117294,-28.315895
2037,32.118499,-28.315773
2037,32.117981,-28.314888
2037,32.117904,-28.313211
2037,32.120266,-28.312589
2037,32.11898,-28.312078
2037,32.120803,-28.311922
2037,32.120718,-28.311776
2038,32.11906,-28.311687
2038,32.119045,-28.310516
2038,32.120056,-28.308002
2038,32.12005966,-28.31111421
2038,32.120388,-28.310756
2038,32.120179,-28.310625
2038,32.119754,-28.311556
2038,32.120895,-28.309746
2038,32.120651,-28.30933
2038,32.11874,-28.310856
2039,32.10871,-28.299532
2039,32.109049,-28.298724
2039,32.107329,-28.298699
2039,32.11023884,-28.30173016
2039,32.11019,-28.30267
2039,32.110533,-28.300776
2039,32.111437,-28.297355
2039,32.111475,-28.301713
2039,32.111151,-28.298875
2039,32.111407,-28.298619
2040,32.111506,-28.300172
2040,32.112166,-28.299497
2040,32.112574,-28.298415
2040,32.112322,-28.302441
2040,32.112643,-28.300116
2040,32.119998,-28.307308
2040,32.114854,-28.303394
2040,32.112662,-28.30292
2040,32.114593,-28.302909
2040,32.113387,-28.302291
2041,32.107832,-28.289237
2041,32.108316,-28.290602
2041,32.109232,-28.289294
2041,32.108366,-28.288794
2041,32.108629,-28.291439
2041,32.109354,-28.294253
2041,32.108599,-28.295356
2041,32.109541,-28.291726
2041,32.11060671,-28.29570344
2041,32.110903,-28.288613
2042,32.113333,-28.29708
2042,32.114666,-28.295726
2042,32.115078,-28.290984
2042,32.115341,-28.294583
2042,32.116012,-28.295243
2042,32.117332,-28.289084
2042,32.11866,-28.289126
2042,32.119358,-28.289636
2042,32.116184,-28.290368
2042,32.11985,-28.289273
2043,32.121723,-28.310272
2043,32.121475,-28.311982
2043,32.121395,-28.312469
2043,32.121257,-28.31126
2043,32.122177,-28.310522
2043,32.121994,-28.311266
2043,32.121883,-28.310645
2043,32.121131,-28.309292
2043,32.122299,-28.309273
2043,32.121521,-28.309915
2044,32.123439,-28.30851
2044,32.121826,-28.308
2044,32.122509,-28.307454
2044,32.121048,-28.308136
2044,32.124076,-28.307495
2044,32.12311753,-28.30686513
2044,32.123256,-28.307836
2044,32.124317,-28.306345
2044,32.12489,-28.305391
2044,32.124649,-28.305754
2045,32.1249695,-28.30502391
2045,32.126201,-28.305467
2045,32.127483,-28.303832
2045,32.126366,-28.304106
2045,32.135467,-28.315914
2045,32.134017,-28.306187
2045,32.126514,-28.30387
2045,32.134342,-28.304327
2045,32.134513,-28.305372
2045,32.133327,-28.303824
2046,32.12817,-28.303697
2046,32.133766,-28.303618
2046,32.135196,-28.303336
2046,32.128913,-28.303195
2046,32.134861,-28.30285
2046,32.129455,-28.303166
2046,32.12899,-28.302613
2046,32.126464,-28.302333
2046,32.126846,-28.302724
2046,32.1281366,-28.30265197
2047,32.13008145,-28.30227043
2047,32.127883,-28.302056
2047,32.129962,-28.301398
2047,32.129222,-28.301612
2047,32.128631,-28.30207
2047,32.128227,-28.301263
2047,32.129319,-28.300829
2047,32.130043,-28.300234
2047,32.129783,-28.300277
2047,32.129092,-28.299126
2048,32.130203,-28.298802
2048,32.121159,-28.29127
2048,32.130073,-28.297093
2048,32.120918,-28.290479
2048,32.121074,-28.290336
2048,32.125522,-28.291234
2048,32.121117,-28.290158
2048,32.130477,-28.289327
2048,32.121918,-28.289622
2048,32.130352,-28.288934
2049,32.131362,-28.300643
2049,32.130989,-28.301665
2049,32.135494,-28.301947
2049,32.13178223,-28.3000767
2049,32.132366,-28.29988
2049,32.13079,-28.299561
2049,32.132934,-28.30045
2049,32.133003,-28.299434
2049,32.132297,-28.30013
2049,32.133506,-28.299344
2050,32.131088,-28.299033
2050,32.133739,-28.298467
2050,32.133796,-28.298461
2050,32.135307,-28.297658
2050,32.134967,-28.29782
2050,32.131843,-28.289292
2050,32.135379,-28.296502
2050,32.132412,-28.289235
2050,32.134693,-28.297189
2050,32.131015,-28.289168
2051,32.13613719,-28.45269078
2051,32.135693,-28.450809
2051,32.13573,-28.450607
2051,32.135751,-28.451467
2051,32.135974,-28.450977
2051,32.136105,-28.450318
2051,32.136024,-28.45053
2051,32.135879,-28.450368
2051,32.136333,-28.450223
2051,32.136326,-28.449906
2052,32.135856,-28.449897
2052,32.13667669,-28.44988814
2052,32.136092,-28.449564
2052,32.137947,-28.449289
2052,32.137561,-28.448992
2052,32.136318,-28.449569
2052,32.137615,-28.44959
2052,32.136364,-28.44923
2052,32.137083,-28.449599
2052,32.136196,-28.448963
2053,32.136379,-28.448036
2053,32.136062,-28.44808
2053,32.136467,-28.448688
2053,32.135776,-28.447845
2053,32.136493,-28.447813
2053,32.136184,-28.448429
2053,32.136005,-28.447977
2053,32.136329,-28.448192
2053,32.136508,-28.448327
2053,32.136718,-28.448028
2054,32.136753,-28.448212
2054,32.136898,-28.447535
2054,32.136901,-28.448951
2054,32.137371,-28.447818
2054,32.137585,-28.447747
2054,32.13745834,-28.44863513
2054,32.137741,-28.44832
2054,32.138038,-28.448316
2054,32.138325,-28.448864
2054,32.138149,-28.448675
2055,32.13903,-28.449567
2055,32.139384,-28.45141
2055,32.139656,-28.451709
2055,32.139167,-28.44964
2055,32.140455,-28.451545
2055,32.140269,-28.451389
2055,32.139915,-28.451419
2055,32.140194,-28.451053
2055,32.140232,-28.45063
2055,32.140106,-28.449653
2056,32.14091436,-28.45096756
2056,32.141178,-28.449949
2056,32.141362,-28.451528
2056,32.141368,-28.450391
2056,32.141144,-28.450708
2056,32.1409872,-28.45100264
2056,32.141033,-28.450559
2056,32.140976,-28.450265
2056,32.141429,-28.451358
2056,32.141603,-28.451604
2057,32.13833,-28.448448
2057,32.138384,-28.448127
2057,32.13842354,-28.44837874
2057,32.138423,-28.448575
2057,32.138395,-28.448687
2057,32.138446,-28.448839
2057,32.138698,-28.449462
2057,32.138463,-28.448206
2057,32.138504,-28.448728
2057,32.138848,-28.447782
2058,32.138924,-28.447554
2058,32.139274,-28.44918
2058,32.139892,-28.447559
2058,32.139362,-28.447605
2058,32.13974,-28.449256
2058,32.140119,-28.447635
2058,32.140178,-28.449287
2058,32.14019842,-28.44780002
2058,32.14125932,-28.44752793
2058,32.140369,-28.448808
2059,32.136032,-28.445836
2059,32.135986,-28.445596
2059,32.1357,-28.446433
2059,32.13612,-28.447123
2059,32.135906,-28.446679
2059,32.135696,-28.447288
2059,32.136258,-28.446415
2059,32.136177,-28.445947
2059,32.136265,-28.446389
2059,32.13633,-28.44658
2060,32.136409,-28.446125
2060,32.136611,-28.446971
2060,32.13657,-28.446954
2060,32.136749,-28.44671
2060,32.13727659,-28.44736085
2060,32.136875,-28.446816
2060,32.136917,-28.447294
2060,32.137435,-28.445493
2060,32.137519,-28.445938
2060,32.13773762,-28.44641095
2061,32.138793,-28.446929
2061,32.138739,-28.447474
2061,32.138691,-28.447156
2061,32.138584,-28.447141
2061,32.138275,-28.447367
2061,32.138469,-28.447467
2061,32.138004,-28.44703
2061,32.137913,-28.447373
2061,32.138367,-28.446887
2061,32.13866,-28.446675
2062,32.137996,-28.446649
2062,32.138565,-28.446422
2062,32.13816,-28.446376
2062,32.137901,-28.446302
2062,32.138645,-28.446149
2062,32.13805,-28.445726
2062,32.138538,-28.44608
2062,32.137943,-28.445941
2062,32.138122,-28.445407
2062,32.137821,-28.44535
2063,32.13984646,-28.44677386
2063,32.139656,-28.447163
2063,32.139049,-28.44732
2063,32.139519,-28.446915
2063,32.139688,-28.447339
2063,32.139343,-28.447266
2063,32.139427,-28.44675
2063,32.13925751,-28.44700837
2063,32.139049,-28.44659
2063,32.139996,-28.446566
2064,32.139102,-28.446477
2064,32.138805,-28.446461
2064,32.139873,-28.446377
2064,32.139175,-28.446166
2064,32.139633,-28.445903
2064,32.139561,-28.445649
2064,32.1392259,-28.44584366
2064,32.139381,-28.44543
2064,32.138977,-28.445829
2064,32.139163,-28.445654
2065,32.140011,-28.447266
2065,32.140651,-28.447216
2065,32.140697,-28.447371
2065,32.14111916,-28.44730604
2065,32.140354,-28.447179
2065,32.140396,-28.447442
2065,32.140549,-28.447177
2065,32.14137546,-28.44702419
2065,32.140331,-28.446955
2065,32.140952,-28.446998
2066,32.140118,-28.446938
2066,32.140098,-28.446603
2066,32.140667,-28.446321
2066,32.14159,-28.446254
2066,32.141166,-28.445898
2066,32.140869,-28.445785
2066,32.14076,-28.445604
2066,32.140102,-28.446166
2066,32.140152,-28.445777
2066,32.140385,-28.445376
2067,32.136352,-28.445239
2067,32.136346,-28.444491
2067,32.136447,-28.444118
2067,32.136655,-28.44445
2067,32.136478,-28.444795
2067,32.136001,-28.444417
2067,32.136127,-28.443559
2067,32.135967,-28.445169
2067,32.136097,-28.4433
2067,32.135746,-28.443254
2068,32.136077,-28.443197
2068,32.135826,-28.443155
2068,32.136188,-28.443006
2068,32.136211,-28.44276
2068,32.13578,-28.442869
2068,32.13581,-28.44271
2068,32.135871,-28.442913
2068,32.136169,-28.442926
2068,32.135963,-28.442583
2068,32.136253,-28.44268
2069,32.138444,-28.445335
2069,32.137278,-28.44502
2069,32.137342,-28.445058
2069,32.137619,-28.444887
2069,32.138214,-28.445148
2069,32.137813,-28.444911
2069,32.138187,-28.44482
2069,32.138358,-28.444663
2069,32.137371,-28.444448
2069,32.137744,-28.444402
2070,32.137748,-28.444049
2070,32.138286,-28.444044
2070,32.137535,-28.443727
2070,32.137118,-28.443733
2070,32.138034,-28.443941
2070,32.138328,-28.443515
2070,32.138317,-28.442661
2070,32.138599,-28.442592
2070,32.138549,-28.443113
2070,32.138534,-28.44267
2071,32.136344,-28.442432
2071,32.136325,-28.442163
2071,32.136055,-28.442281
2071,32.136104,-28.442388
2071,32.136302,-28.442392
2071,32.136444,-28.441968
2071,32.136436,-28.441946
2071,32.136085,-28.442003
2071,32.136119,-28.441871
2071,32.135711,-28.441823
2072,32.136497,-28.441814
2072,32.136432,-28.441635
2072,32.136337,-28.440684
2072,32.136093,-28.441339
2072,32.136455,-28.440958
2072,32.136241,-28.441547
2072,32.136656,-28.441428
2072,32.136508,-28.44139
2072,32.136699,-28.440968
2072,32.13673,-28.440737
2073,32.136821,-28.440836
2073,32.137138,-28.441141
2073,32.13705,-28.441219
2073,32.136898,-28.441326
2073,32.137634,-28.440777
2073,32.137481,-28.44084
2073,32.137188,-28.440993
2073,32.137554,-28.44092
2073,32.138053,-28.44173
2073,32.138137,-28.44205
2074,32.138202,-28.442401
2074,32.138286,-28.441654
2074,32.138359,-28.441543
2074,32.138393,-28.442321
2074,32.138416,-28.441436
2074,32.138469,-28.441699
2074,32.138404,-28.442291
2074,32.138496,-28.441915
2074,32.138568,-28.441316
2074,32.138553,-28.442207
2075,32.138758,-28.443939
2075,32.138801,-28.444414
2075,32.138759,-28.444002
2075,32.139038,-28.445262
2075,32.139084,-28.445016
2075,32.13933325,-28.44412353
2075,32.139569,-28.444989
2075,32.139564,-28.444519
2075,32.13986204,-28.44507485
2075,32.139904,-28.444692
2076,32.140186,-28.444307
2076,32.141117,-28.445009
2076,32.14074478,-28.44458337
2076,32.140449,-28.444784
2076,32.14114,-28.444531
2076,32.14059982,-28.4452901
2076,32.141296,-28.444679
2076,32.140842,-28.444194
2076,32.14029745,-28.44486449
2076,32.140228,-28.443864
2077,32.138668,-28.442014
2077,32.138893,-28.442274
2077,32.138782,-28.442319
2077,32.138774,-28.442453
2077,32.139141,-28.442096
2077,32.138778,-28.441907
2077,32.138927,-28.442102
2077,32.138881,-28.441869
2077,32.139205,-28.443845
2077,32.139232,-28.441678
2078,32.139263,-28.441925
2078,32.139549,-28.44185
2078,32.139392,-28.441858
2078,32.141315,-28.442861
2078,32.14022,-28.442884
2078,32.141212,-28.442193
2078,32.14096889,-28.4433694
2078,32.14128,-28.442794
2078,32.14093,-28.44378
2078,32.141468,-28.443843
2079,32.138851,-28.441471
2079,32.138641,-28.441602
2079,32.138786,-28.441572
2079,32.138736,-28.441204
2079,32.138923,-28.441139
2079,32.139064,-28.441368
2079,32.139225,-28.441039
2079,32.139034,-28.441156
2079,32.139244,-28.441652
2079,32.139328,-28.44127
2080,32.139331,-28.441025
2080,32.139415,-28.441654
2080,32.139587,-28.441129
2080,32.139461,-28.441002
2080,32.139671,-28.441526
2080,32.139514,-28.44124
2080,32.139717,-28.441677
2080,32.139717,-28.441402
2080,32.139793,-28.441102
2080,32.139873,-28.441148
2081,32.139907,-28.441635
2081,32.139934,-28.441364
2081,32.139995,-28.44165
2081,32.140537,-28.440672
2081,32.14038,-28.441196
2081,32.140441,-28.441432
2081,32.14001,-28.441326
2081,32.140144,-28.441268
2081,32.140064,-28.441593
2081,32.140304,-28.441469
2082,32.14064,-28.440941
2082,32.140682,-28.441316
2082,32.14149,-28.441046
2082,32.14125,-28.44088
2082,32.140686,-28.441084
2082,32.140949,-28.440848
2082,32.140983,-28.44096
2082,32.141029,-28.441219
2082,32.141418,-28.440817
2082,32.140792,-28.441221
2083,32.135849,-28.440663
2083,32.13639,-28.440287
2083,32.136623,-28.440419
2083,32.136112,-28.440512
2083,32.136467,-28.440569
2083,32.136829,-28.44064
2083,32.136951,-28.440361
2083,32.136707,-28.440321
2083,32.136779,-28.440249
2083,32.135913,-28.440245
2084,32.136875,-28.44023
2084,32.136692,-28.439938
2084,32.136386,-28.440011
2084,32.136806,-28.439755
2084,32.136013,-28.439499
2084,32.136329,-28.439587
2084,32.136394,-28.439766
2084,32.136413,-28.439494
2084,32.136852,-28.43949
2084,32.136985,-28.439394
2085,32.138122,-28.440249
2085,32.137298,-28.440297
2085,32.137966,-28.440348
2085,32.137355,-28.4401
2085,32.137779,-28.44027
2085,32.137504,-28.440314
2085,32.137275,-28.440535
2085,32.13771,-28.440598
2085,32.137836,-28.440466
2085,32.137737,-28.440079
2086,32.137012,-28.440049
2086,32.137119,-28.440032
2086,32.137428,-28.440005
2086,32.137603,-28.43977
2086,32.137599,-28.439925
2086,32.13829,-28.439589
2086,32.137918,-28.439582
2086,32.13766039,-28.43949666
2086,32.137222,-28.43928
2086,32.137233,-28.43944
2087,32.135841,-28.438469
2087,32.136043,-28.439023
2087,32.136057,-28.437376
2087,32.136381,-28.437384
2087,32.136074,-28.438109
2087,32.136277,-28.438702
2087,32.136562,-28.438714
2087,32.136684,-28.438269
2087,32.136764,-28.438002
2087,32.136762,-28.437468
2088,32.136852,-28.437905
2088,32.137088,-28.438862
2088,32.137115,-28.438387
2088,32.137161,-28.437989
2088,32.137271,-28.438427
2088,32.137355,-28.437222
2088,32.137542,-28.437768
2088,32.137321,-28.438244
2088,32.137676,-28.438521
2088,32.137668,-28.438017
2089,32.138336,-28.438931
2089,32.138042,-28.438912
2089,32.137756,-28.43866
2089,32.138309,-28.438668
2089,32.138027,-28.439063
2089,32.138347,-28.439
2089,32.137928,-28.438508
2089,32.137718,-28.438408
2089,32.137828,-28.438262
2089,32.137878,-28.438151
2090,32.138153,-28.437802
2090,32.138408,-28.437735
2090,32.138109,-28.437581
2090,32.137821,-28.437443
2090,32.138172,-28.437291
2090,32.138042,-28.437436
2090,32.137699,-28.437659
2090,32.13834,-28.437129
2090,32.13797,-28.437224
2090,32.138359,-28.437274
2091,32.140342,-28.439997
2091,32.140491,-28.4401
2091,32.140407,-28.440262
2091,32.140495,-28.44051
2091,32.140491,-28.440361
2091,32.140701,-28.439911
2091,32.14072,-28.440152
2091,32.140701,-28.440531
2091,32.140739,-28.440072
2091,32.140808,-28.440638
2092,32.140869,-28.440346
2092,32.140987,-28.440032
2092,32.141021,-28.44015
2092,32.141445,-28.440201
2092,32.141506,-28.440575
2092,32.141258,-28.440323
2092,32.14151,-28.440037
2092,32.141426,-28.440566
2092,32.141281,-28.439972
2092,32.141078,-28.440402
2093,32.140445,-28.438426
2093,32.14064,-28.438477
2093,32.140335,-28.439879
2093,32.14048,-28.438639
2093,32.140449,-28.438719
2093,32.140247,-28.439686
2093,32.140106,-28.438708
2093,32.140075,-28.438488
2093,32.140174,-28.438834
2093,32.140647,-28.439682
2094,32.140693,-28.439806
2094,32.141433,-28.439557
2094,32.140987,-28.439518
2094,32.141468,-28.439713
2094,32.141136,-28.439517
2094,32.140918,-28.439797
2094,32.141586,-28.439883
2094,32.140827,-28.438796
2094,32.141021,-28.438712
2094,32.141334,-28.4399
2095,32.138454,-28.437685
2095,32.138488,-28.43813
2095,32.138427,-28.438315
2095,32.138538,-28.437613
2095,32.13858,-28.437882
2095,32.138595,-28.438048
2095,32.139816,-28.437207
2095,32.13977,-28.437325
2095,32.139846,-28.437829
2095,32.139923,-28.438168
2096,32.139926,-28.437998
2096,32.139972,-28.438267
2096,32.140049,-28.438347
2096,32.140174,-28.437415
2096,32.140197,-28.437527
2096,32.140182,-28.437172
2096,32.140224,-28.438029
2096,32.140346,-28.438372
2096,32.140346,-28.438138
2096,32.140407,-28.437344
2097,32.140907,-28.438057
2097,32.140476,-28.438143
2097,32.14048,-28.437891
2097,32.141368,-28.437989
2097,32.140735,-28.437785
2097,32.141227,-28.438105
2097,32.14093,-28.438235
2097,32.140491,-28.438044
2097,32.140846,-28.438359
2097,32.141193,-28.437766
2098,32.141334,-28.437716
2098,32.140831,-28.437708
2098,32.140426,-28.437609
2098,32.141563,-28.437562
2098,32.141452,-28.437495
2098,32.141014,-28.437516
2098,32.140762,-28.437508
2098,32.140686,-28.437333
2098,32.140777,-28.437186
2098,32.141323,-28.437451
2099,32.135723,-28.43681
2099,32.136814,-28.435547
2099,32.136848,-28.435683
2099,32.136375,-28.436909
2099,32.136016,-28.436347
2099,32.136913,-28.43578
2099,32.13694,-28.435936
2099,32.136035,-28.435948
2099,32.136993,-28.436053
2099,32.135845,-28.437129
2100,32.137016,-28.436202
2100,32.137062,-28.436354
2100,32.137123,-28.436472
2100,32.137146,-28.436562
2100,32.137531,-28.435942
2100,32.137275,-28.436255
2100,32.137573,-28.436402
2100,32.137508,-28.435652
2100,32.137702,-28.435578
2100,32.137535,-28.436617
2101,32.136081,-28.434735
2101,32.135917,-28.434296
2101,32.13618,-28.434876
2101,32.13613042,-28.43461357
2101,32.136508,-28.435196
2101,32.13628,-28.435387
2101,32.136627,-28.434844
2101,32.136638,-28.435305
2101,32.136684,-28.435448
2101,32.13692,-28.434863
2102,32.137058,-28.43472
2102,32.137099,-28.435026
2102,32.137123,-28.43554
2102,32.137477,-28.434899
2102,32.137176,-28.435271
2102,32.13755,-28.435067
2102,32.137188,-28.435156
2102,32.137408,-28.434555
2102,32.137664,-28.435471
2102,32.137302,-28.435509
2103,32.137737,-28.436493
2103,32.137752,-28.436636
2103,32.138763,-28.43665
2103,32.138507,-28.436677
2103,32.137954,-28.436518
2103,32.13805,-28.436884
2103,32.13861,-28.436629
2103,32.138359,-28.436406
2103,32.138206,-28.436713
2103,32.138466,-28.436973
2104,32.138092,-28.436327
2104,32.137874,-28.436104
2104,32.139278,-28.435454
2104,32.139118,-28.435732
2104,32.139232,-28.435606
2104,32.137813,-28.435904
2104,32.138893,-28.43532
2104,32.137794,-28.435839
2104,32.139018,-28.435159
2104,32.138664,-28.435101
2105,32.138523,-28.435101
2105,32.138164,-28.434277
2105,32.13834,-28.434615
2105,32.138366,-28.434901
2105,32.138439,-28.434304
2105,32.138565,-28.434206
2105,32.138736,-28.434641
2105,32.138568,-28.434805
2105,32.138713,-28.434714
2105,32.138767,-28.435048
2106,32.138771,-28.434315
2106,32.13879,-28.434466
2106,32.138927,-28.434283
2106,32.138977,-28.434603
2106,32.138977,-28.434754
2106,32.139045,-28.434464
2106,32.139057,-28.434895
2106,32.139183,-28.434958
2106,32.139225,-28.434386
2106,32.139228,-28.434815
2107,32.140575,-28.436766
2107,32.140735,-28.437052
2107,32.140449,-28.4369
2107,32.140228,-28.436835
2107,32.139865,-28.436791
2107,32.140289,-28.436657
2107,32.140102,-28.436583
2107,32.140773,-28.436373
2107,32.140064,-28.436657
2107,32.140552,-28.436299
2108,32.140262,-28.436295
2108,32.140785,-28.436144
2108,32.14022,-28.436064
2108,32.140678,-28.436032
2108,32.140655,-28.436211
2108,32.140815,-28.436257
2108,32.14072,-28.435912
2108,32.140808,-28.435833
2108,32.140289,-28.435904
2108,32.140403,-28.435816
2109,32.140876,-28.436928
2109,32.141338,-28.437014
2109,32.141075,-28.437104
2109,32.141128,-28.437026
2109,32.141498,-28.437058
2109,32.141586,-28.436722
2109,32.141288,-28.436703
2109,32.141048,-28.436497
2109,32.141445,-28.436551
2109,32.14141,-28.436497
2110,32.141414,-28.436392
2110,32.14104,-28.436362
2110,32.141204,-28.436306
2110,32.141277,-28.43619
2110,32.140964,-28.436078
2110,32.141334,-28.436043
2110,32.140976,-28.435837
2110,32.141052,-28.435811
2110,32.141513,-28.436039
2110,32.141414,-28.435936
2111,32.139305,-28.434714
2111,32.139465,-28.435282
2111,32.139595,-28.434235
2111,32.139545,-28.434979
2111,32.139631,-28.434858
2111,32.139396,-28.434592
2111,32.139312,-28.435359
2111,32.139457,-28.434487
2111,32.139682,-28.43479
2111,32.139732,-28.434607
2112,32.139808,-28.4345
2112,32.140888,-28.434935
2112,32.140464,-28.43565
2112,32.140987,-28.435626
2112,32.140853,-28.435648
2112,32.140636,-28.435528
2112,32.139984,-28.434239
2112,32.140678,-28.43542
2112,32.140838,-28.435162
2112,32.140819,-28.435042
2113,32.141468,-28.435807
2113,32.141548,-28.435679
2113,32.141208,-28.435544
2113,32.141193,-28.435635
2113,32.141239,-28.435437
2113,32.141056,-28.435347
2113,32.141365,-28.43529
2113,32.14117,-28.435151
2113,32.141422,-28.435187
2113,32.141506,-28.435097
2114,32.141269,-28.435088
2114,32.14101,-28.434685
2114,32.14125,-28.434477
2114,32.141029,-28.434803
2114,32.141384,-28.434819
2114,32.141094,-28.434508
2114,32.141272,-28.434934
2114,32.141563,-28.434918
2114,32.141269,-28.434391
2114,32.141525,-28.434313
2115,32.141605,-28.448741
2115,32.141628,-28.449148
2115,32.141769,-28.45005
2115,32.141735,-28.450763
2115,32.141876,-28.449413
2115,32.14192705,-28.45136347
2115,32.142833,-28.449043
2115,32.143246,-28.449303
2115,32.143249,-28.448688
2115,32.14347,-28.448858
2116,32.143863,-28.449213
2116,32.143934,-28.449621
2116,32.144065,-28.449388
2116,32.144229,-28.450029
2116,32.144119,-28.448753
2116,32.14436,-28.449492
2116,32.144768,-28.449141
2116,32.144363,-28.44915
2116,32.14437642,-28.44950222
2116,32.144683,-28.448831
2117,32.142105,-28.446206
2117,32.143497,-28.446682
2117,32.141746,-28.447013
2117,32.143699,-28.445928
2117,32.143586,-28.446309
2117,32.14363,-28.446177
2117,32.143786,-28.446775
2117,32.143821,-28.446344
2117,32.143923,-28.446096
2117,32.143966,-28.448308
2118,32.143974,-28.446357
2118,32.144889,-28.446403
2118,32.144379,-28.446273
2118,32.144487,-28.4466
2118,32.144769,-28.446191
2118,32.144432,-28.448554
2118,32.144714,-28.446039
2118,32.144997,-28.448638
2118,32.144463,-28.448247
2118,32.14463,-28.448541
2119,32.14246069,-28.44486209
2119,32.14403466,-28.44545522
2119,32.143812,-28.445102
2119,32.143173,-28.444354
2119,32.14197381,-28.44435848
2119,32.14176506,-28.44519204
2119,32.143123,-28.44466
2119,32.142956,-28.445134
2119,32.144046,-28.444318
2119,32.144069,-28.444908
2120,32.144107,-28.444652
2120,32.144561,-28.44539
2120,32.144223,-28.444416
2120,32.14496303,-28.44455312
2120,32.14428837,-28.44531327
2120,32.144901,-28.445421
2120,32.144711,-28.444914
2120,32.144252,-28.44577
2120,32.145,-28.445838
2120,32.145069,-28.444428
